Id,log_bike_count
0,0.28558517
1,1.5489757
2,2.0460324
3,0.9545091
4,0.6875767
5,0.60782415
6,0.4582822
7,0.6405724
8,0.55121773
9,1.0052418
10,1.054831
11,1.3945363
12,1.4001305
13,1.2758061
14,0.9287541
15,0.7095918
16,0.68839717
17,0.5517056
18,0.5656374
19,0.951924
20,1.2914525
21,0.49071735
22,0.97343487
23,0.5887415
24,0.5342654
25,1.1644177
26,0.1978609
27,1.7457787
28,1.4345626
29,1.5125448
30,0.75092006
31,1.7244631
32,0.26809603
33,0.75862545
34,1.3981844
35,0.6887904
36,1.3707114
37,0.6267204
38,0.67528975
39,0.9174599
40,1.7993408
41,1.2922889
42,1.3605176
43,1.542144
44,0.34754243
45,1.5699065
46,0.91608244
47,1.5252129
48,1.4575346
49,0.60291225
50,1.375598
51,0.4382755
52,1.9941807
53,1.0606793
54,2.233783
55,1.2061632
56,1.5749481
57,1.2019469
58,0.55475235
59,1.4563534
60,0.4584848
61,1.1592777
62,0.33226642
63,0.6815741
64,0.43594894
65,0.3671786
66,0.93073434
67,0.49737257
68,1.3720177
69,0.99665004
70,1.4591444
71,2.0095243
72,1.4244306
73,1.3113862
74,1.4253713
75,1.4481972
76,0.7182378
77,1.4602298
78,0.41309854
79,1.4188185
80,1.7870864
81,1.6753547
82,1.4295739
83,0.4981765
84,2.1142857
85,0.4484981
86,1.575655
87,0.2297372
88,0.17418995
89,0.43028545
90,0.4157235
91,0.52428055
92,1.4187291
93,1.8147259
94,1.5130014
95,1.3674266
96,1.2386364
97,1.9901652
98,1.2705321
99,2.0414739
100,1.3322043
101,1.4900241
102,1.6563122
103,0.7067959
104,1.9493684
105,1.3820813
106,0.33965778
107,2.0374742
108,0.31147337
109,0.3826854
110,0.27426925
111,0.1562482
112,0.45209965
113,0.10769559
114,0.78871983
115,0.28850177
116,1.265922
117,1.936251
118,1.2728748
119,1.7874928
120,1.0975657
121,1.4379231
122,0.56847674
123,1.3831087
124,0.3134655
125,1.3746573
126,0.41745168
127,1.5754699
128,0.9337745
129,0.6984902
130,1.0207615
131,0.10766848
132,0.5615626
133,0.15524676
134,0.06277247
135,1.9928527
136,0.06614399
137,1.5040064
138,0.23668204
139,1.4297165
140,1.6137629
141,0.83678764
142,1.1515628
143,0.5796902
144,1.9753268
145,0.4669082
146,1.1941366
147,0.31001464
148,0.48877162
149,0.23955268
150,0.78564996
151,0.6898028
152,1.7490484
