Id,log_bike_count
0,0.43172126298268687
1,1.1480011183877605
2,1.4986492514148153
3,0.6605221129791629
4,0.553144268263774
5,0.3049847594463756
6,0.24103803316181038
7,0.6252813135280814
8,0.47840706492014573
9,0.588789453798347
10,0.8740334029845026
11,1.3218205495523847
12,1.3231290568833358
13,1.175973767066277
14,0.8389129985579572
15,0.7828433872727301
16,0.45677692850484225
17,0.3027646090670316
18,0.3433111198778483
19,0.6663732435617359
20,1.111729881079394
21,0.33313015174777405
22,0.9329412727780481
23,0.21435446596219282
24,0.6755254627783774
25,0.5402804362929485
26,0.08030084094267563
27,1.5835280681167894
28,1.4566227687958144
29,0.9276445605765611
30,1.075481447510786
31,1.6379085512766856
32,0.10855917331026156
33,0.593773484836021
34,1.1851874787834655
35,0.5169948498292392
36,1.219691520040633
37,0.3750916581813277
38,0.7593301051882031
39,0.7133058069553138
40,0.9679832202698604
41,1.2861262547572039
42,1.673673189340752
43,1.6881244140666476
44,0.3257791748631741
45,1.626356785564023
46,0.3698704618774802
47,1.7778507212073804
48,1.4661662164710643
49,0.4571394705448556
50,0.9792545899949999
51,0.5598857362193851
52,1.3851971502750564
53,0.6293715089544087
54,1.8096558438075632
55,0.7093803591775659
56,1.8571263139826584
57,1.0886621787737585
58,0.14673873827415235
59,1.3003467623050675
60,0.3534830888496743
61,0.8465143056658302
62,0.48737923029950997
63,0.8908070227216133
64,0.503777291429416
65,0.41066711203211953
66,0.6982447486955052
67,0.09821843563495618
68,1.420766744223007
69,0.749662156351265
70,1.2464487233145887
71,1.5469618257881779
72,1.25101384630496
73,1.4138679337554063
74,1.3439735835998121
75,1.2008108808698164
76,0.6522263052053203
77,1.1997583494260295
78,0.15314905006836166
79,0.9634536109263724
80,1.4936687186154503
81,1.0584357151939543
82,1.3645954951775492
83,0.8773054695765728
84,1.5175078691531851
85,0.7296390402896803
86,1.603440446990809
87,0.27961453293710553
88,0.18516903961356423
89,0.6019103353691286
90,0.07624618986159398
91,0.35416173243074556
92,1.2183969899712785
93,1.3695135468458295
94,1.2395288894383485
95,1.3222303272236897
96,1.4083714099274474
97,1.952043583969249
98,1.4087618929644499
99,1.9950718565328671
100,1.5187571658262073
101,1.3783528804930056
102,1.4230317909014065
103,0.7451034851352957
104,1.5736238207440087
105,1.3970777711734907
106,0.311395071240585
107,1.5357471822047513
108,0.43120010297129696
109,0.3629277049380828
110,0.35573649759871395
111,0.029957322735539908
112,0.3791463092624092
113,0.04276666119016055
114,0.6829645234860192
115,0.4028175454037254
116,0.9930401378852579
117,1.0655556429633808
118,1.134014546608274
119,1.67041523753304
120,1.0006324458348828
121,1.4497078994967196
122,0.2662840344710949
123,1.179596375841319
124,0.3442292147006428
125,1.1994553123226839
126,0.3273765102987386
127,1.274424940760259
128,0.7529488859648373
129,0.5230082268120436
130,0.985491967286878
131,0.08658692753689938
132,0.22064055255641662
133,0.115490645115861
134,0.01791759469228055
135,1.087077398520943
136,0.024849066497880004
137,1.55322989173361
138,0.21487562597358292
139,1.0086634928089075
140,1.0698587444444336
141,0.5395856742186834
142,0.8120855188980066
143,0.47383125382767405
144,1.5628807910541083
145,0.3053264626521867
146,1.5727592696101598
147,0.12136851176488221
148,0.7012242275363589
149,0.2466561642770623
150,0.5567604650948964
151,0.1039720770839918
152,1.483281339437839
153,1.4195666792222497
154,1.110447251374898
155,1.486709842155656
156,1.007122845477832
157,0.6892974395592867
158,1.4921554142224622
159,0.2142302407622072
160,1.789340575103703
161,0.1753274887137512
162,1.3099872666573265
163,0.27503872184463385
164,0.9054090105022757
165,0.3864634307456153
166,0.4309290823037299
167,0.10514990744055563
168,0.898924203166532
169,1.2194165244536637
170,1.133761131631158
171,1.386887307308895
172,1.1807119864750923
173,1.4861571464993109
174,1.8129632298596294
175,0.7105442122725333
176,0.721783357510286
